user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	aa_percent	translation_table	red_value	warnings
114501.115	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1711;s__UBA1711 sp900317285	GCA_900317285.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1711;s__UBA1711 sp900317285	97.91	0.85	GCA_900317285.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1711;s__UBA1711 sp900317285	97.91	0.85	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1711;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002349055.1, s__UBA1711 sp002349055, 95.0, 82.83, 0.64; GCA_900316235.1, s__UBA1711 sp900316235, 95.0, 82.22, 0.56; GCA_900318835.1, s__UBA1711 sp900318835, 95.0, 81.99, 0.56; GCA_002372855.1, s__UBA1711 sp002372855, 95.0, 81.36, 0.51; GCA_900318275.1, s__UBA1711 sp900318275, 95.0, 81.3, 0.48; GCA_900314925.1, s__UBA1711 sp900314925, 95.0, 81.23, 0.51; GCA_900316515.1, s__UBA1711 sp900316515, 95.0, 81.07, 0.46; GCA_002392965.1, s__UBA1711 sp002392965, 95.0, 81.0, 0.42; GCA_002394185.1, s__UBA1711 sp002394185, 95.0, 80.9, 0.46; GCA_900315935.1, s__UBA1711 sp900315935, 95.0, 80.89, 0.5; GCA_900316055.1, s__UBA1711 sp900316055, 95.0, 80.88, 0.52; GCA_900320975.1, s__UBA1711 sp900320975, 95.0, 80.76, 0.48; GCA_002373995.1, s__UBA1711 sp002373995, 95.0, 80.22, 0.4; GCA_900318175.1, s__UBA1711 sp900318175, 95.0, 78.64, 0.27; GCA_900321975.1, s__UBA1711 sp900321975, 95.0, 78.55, 0.33; GCA_900317125.1, s__UBA1711 sp900317125, 95.0, 78.42, 0.3; GCA_002354035.1, s__UBA1711 sp002354035, 95.0, 78.37, 0.25; GCA_002317325.1, s__UBA1711 sp002317325, 95.0, 78.25, 0.25; GCA_900319865.1, s__UBA1711 sp900319865, 95.0, 77.6, 0.16	85.18	11	N/A	N/A
114496.77	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1711;s__UBA1711 sp900317285	GCA_900317285.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1711;s__UBA1711 sp900317285	97.89	0.89	GCA_900317285.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1711;s__UBA1711 sp900317285	97.89	0.89	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1711;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002349055.1, s__UBA1711 sp002349055, 95.0, 83.05, 0.58; GCA_900316235.1, s__UBA1711 sp900316235, 95.0, 82.36, 0.52; GCA_900318835.1, s__UBA1711 sp900318835, 95.0, 82.04, 0.52; GCA_002392965.1, s__UBA1711 sp002392965, 95.0, 81.82, 0.43; GCA_002372855.1, s__UBA1711 sp002372855, 95.0, 81.43, 0.54; GCA_900314925.1, s__UBA1711 sp900314925, 95.0, 81.34, 0.47; GCA_900316515.1, s__UBA1711 sp900316515, 95.0, 81.28, 0.43; GCA_900318275.1, s__UBA1711 sp900318275, 95.0, 81.2, 0.45; GCA_900316055.1, s__UBA1711 sp900316055, 95.0, 81.09, 0.48; GCA_900315935.1, s__UBA1711 sp900315935, 95.0, 81.02, 0.5; GCA_002394185.1, s__UBA1711 sp002394185, 95.0, 80.91, 0.48; GCA_900320975.1, s__UBA1711 sp900320975, 95.0, 80.83, 0.51; GCA_002373995.1, s__UBA1711 sp002373995, 95.0, 80.13, 0.39; GCA_900321975.1, s__UBA1711 sp900321975, 95.0, 78.79, 0.34; GCA_900318175.1, s__UBA1711 sp900318175, 95.0, 78.68, 0.25; GCA_900317125.1, s__UBA1711 sp900317125, 95.0, 78.64, 0.29; GCA_002354035.1, s__UBA1711 sp002354035, 95.0, 78.46, 0.25; GCA_002317325.1, s__UBA1711 sp002317325, 95.0, 78.28, 0.26	97.76	11	N/A	N/A
114500.103	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1711;s__UBA1711 sp900317285	GCA_900317285.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1711;s__UBA1711 sp900317285	97.93	0.88	GCA_900317285.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1711;s__UBA1711 sp900317285	97.93	0.88	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__P3;g__UBA1711;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002349055.1, s__UBA1711 sp002349055, 95.0, 82.77, 0.6; GCA_900316235.1, s__UBA1711 sp900316235, 95.0, 82.43, 0.53; GCA_900318835.1, s__UBA1711 sp900318835, 95.0, 81.82, 0.54; GCA_002372855.1, s__UBA1711 sp002372855, 95.0, 81.51, 0.55; GCA_002394185.1, s__UBA1711 sp002394185, 95.0, 81.2, 0.48; GCA_900314925.1, s__UBA1711 sp900314925, 95.0, 81.12, 0.48; GCA_900316515.1, s__UBA1711 sp900316515, 95.0, 81.09, 0.44; GCA_900318275.1, s__UBA1711 sp900318275, 95.0, 80.98, 0.45; GCA_002392965.1, s__UBA1711 sp002392965, 95.0, 80.94, 0.41; GCA_900316055.1, s__UBA1711 sp900316055, 95.0, 80.82, 0.5; GCA_900315935.1, s__UBA1711 sp900315935, 95.0, 80.7, 0.5; GCA_900320975.1, s__UBA1711 sp900320975, 95.0, 80.67, 0.51; GCA_002373995.1, s__UBA1711 sp002373995, 95.0, 80.14, 0.39; GCA_900321975.1, s__UBA1711 sp900321975, 95.0, 78.61, 0.34; GCA_900318175.1, s__UBA1711 sp900318175, 95.0, 78.44, 0.25; GCA_900317125.1, s__UBA1711 sp900317125, 95.0, 78.37, 0.3; GCA_002354035.1, s__UBA1711 sp002354035, 95.0, 78.34, 0.25; GCA_002317325.1, s__UBA1711 sp002317325, 95.0, 78.15, 0.25; GCA_900317955.1, s__UBA1711 sp900317955, 95.0, 78.02, 0.21	97.32	11	N/A	N/A
114500.147	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	GCA_900317105.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	98.87	0.86	GCA_900317105.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	98.87	0.86	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_900114195.1, s__Succinivibrio dextrinosolvens_A, 95.0, 94.74, 0.78; GCF_900116345.1, s__Succinivibrio dextrinosolvens_B, 95.0, 88.82, 0.75; GCF_900167015.1, s__Succinivibrio dextrinosolvens, 95.0, 84.7, 0.72; GCA_900316175.1, s__Succinivibrio sp900316175, 95.0, 79.46, 0.26; GCA_900315395.1, s__Succinivibrio sp900315395, 95.0, 78.92, 0.24; GCA_002449335.1, s__Succinivibrio sp002449335, 95.0, 78.78, 0.24; GCA_000431835.1, s__Succinivibrio sp000431835, 95.0, 78.5, 0.25	92.3	11	N/A	N/A
bin.765	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	GCA_900317105.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	98.88	0.79	GCA_900317105.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	98.88	0.79	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_900114195.1, s__Succinivibrio dextrinosolvens_A, 95.0, 94.84, 0.77; GCF_900116345.1, s__Succinivibrio dextrinosolvens_B, 95.0, 88.69, 0.81; GCF_900167015.1, s__Succinivibrio dextrinosolvens, 95.0, 84.56, 0.68; GCA_900315395.1, s__Succinivibrio sp900315395, 95.0, 79.01, 0.22; GCA_900316175.1, s__Succinivibrio sp900316175, 95.0, 78.83, 0.24; GCA_000431835.1, s__Succinivibrio sp000431835, 95.0, 78.45, 0.22	93.0	11	N/A	N/A
114497.162	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	GCA_900317105.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	98.8	0.85	GCA_900317105.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	98.8	0.85	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_900114195.1, s__Succinivibrio dextrinosolvens_A, 95.0, 94.71, 0.79; GCF_900116345.1, s__Succinivibrio dextrinosolvens_B, 95.0, 88.82, 0.76; GCF_900167015.1, s__Succinivibrio dextrinosolvens, 95.0, 84.8, 0.71; GCA_900316175.1, s__Succinivibrio sp900316175, 95.0, 79.82, 0.25; GCA_900315395.1, s__Succinivibrio sp900315395, 95.0, 79.06, 0.24; GCA_000431835.1, s__Succinivibrio sp000431835, 95.0, 78.72, 0.25; GCA_002449335.1, s__Succinivibrio sp002449335, 95.0, 78.67, 0.24	97.84	11	N/A	N/A
114503.45	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	GCA_900317105.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	98.84	0.81	GCA_900317105.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	98.84	0.81	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_900114195.1, s__Succinivibrio dextrinosolvens_A, 95.0, 94.76, 0.82; GCF_900116345.1, s__Succinivibrio dextrinosolvens_B, 95.0, 88.7, 0.81; GCF_900167015.1, s__Succinivibrio dextrinosolvens, 95.0, 84.78, 0.7; GCA_900315395.1, s__Succinivibrio sp900315395, 95.0, 79.29, 0.22; GCA_900316175.1, s__Succinivibrio sp900316175, 95.0, 79.21, 0.24; GCA_000431835.1, s__Succinivibrio sp000431835, 95.0, 78.63, 0.23; GCA_002449335.1, s__Succinivibrio sp002449335, 95.0, 78.48, 0.22	88.06	11	N/A	N/A
114506.93	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	GCA_900317105.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	98.87	0.83	GCA_900317105.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	98.87	0.83	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_900114195.1, s__Succinivibrio dextrinosolvens_A, 95.0, 94.59, 0.84; GCF_900116345.1, s__Succinivibrio dextrinosolvens_B, 95.0, 88.79, 0.82; GCF_900167015.1, s__Succinivibrio dextrinosolvens, 95.0, 84.78, 0.71; GCA_900316175.1, s__Succinivibrio sp900316175, 95.0, 78.76, 0.23; GCA_000431835.1, s__Succinivibrio sp000431835, 95.0, 78.29, 0.22	91.29	11	N/A	N/A
114504.106	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	GCA_900317105.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	98.73	0.83	GCA_900317105.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	98.73	0.83	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_900114195.1, s__Succinivibrio dextrinosolvens_A, 95.0, 94.68, 0.82; GCF_900116345.1, s__Succinivibrio dextrinosolvens_B, 95.0, 88.63, 0.82; GCF_900167015.1, s__Succinivibrio dextrinosolvens, 95.0, 84.61, 0.69; GCA_900316175.1, s__Succinivibrio sp900316175, 95.0, 79.44, 0.26; GCA_900315395.1, s__Succinivibrio sp900315395, 95.0, 78.94, 0.22; GCA_002449335.1, s__Succinivibrio sp002449335, 95.0, 78.72, 0.23; GCA_000431835.1, s__Succinivibrio sp000431835, 95.0, 78.35, 0.24	88.45	11	N/A	N/A
114505.48	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	GCA_900317105.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	98.77	0.84	GCA_900317105.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	98.77	0.84	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_900114195.1, s__Succinivibrio dextrinosolvens_A, 95.0, 94.8, 0.83; GCF_900116345.1, s__Succinivibrio dextrinosolvens_B, 95.0, 88.74, 0.83; GCF_900167015.1, s__Succinivibrio dextrinosolvens, 95.0, 84.43, 0.71; GCA_900316175.1, s__Succinivibrio sp900316175, 95.0, 78.73, 0.23; GCA_000431835.1, s__Succinivibrio sp000431835, 95.0, 78.27, 0.21	84.58	11	N/A	N/A
114496.118	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	GCA_900317105.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	98.83	0.82	GCA_900317105.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	98.83	0.82	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_900114195.1, s__Succinivibrio dextrinosolvens_A, 95.0, 94.88, 0.83; GCF_900116345.1, s__Succinivibrio dextrinosolvens_B, 95.0, 88.94, 0.8; GCF_900167015.1, s__Succinivibrio dextrinosolvens, 95.0, 84.75, 0.71; GCA_900315395.1, s__Succinivibrio sp900315395, 95.0, 79.01, 0.23; GCA_900316175.1, s__Succinivibrio sp900316175, 95.0, 78.96, 0.27; GCA_000431835.1, s__Succinivibrio sp000431835, 95.0, 78.46, 0.24; GCA_002449335.1, s__Succinivibrio sp002449335, 95.0, 78.43, 0.23	95.12	11	N/A	N/A
114498.118	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	GCA_900317105.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	98.92	0.86	GCA_900317105.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	98.92	0.86	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_900114195.1, s__Succinivibrio dextrinosolvens_A, 95.0, 94.85, 0.78; GCF_900116345.1, s__Succinivibrio dextrinosolvens_B, 95.0, 88.75, 0.75; GCF_900167015.1, s__Succinivibrio dextrinosolvens, 95.0, 84.72, 0.73; GCA_900316175.1, s__Succinivibrio sp900316175, 95.0, 80.11, 0.28; GCA_900315395.1, s__Succinivibrio sp900315395, 95.0, 78.92, 0.25; GCA_002449335.1, s__Succinivibrio sp002449335, 95.0, 78.63, 0.24; GCA_000431835.1, s__Succinivibrio sp000431835, 95.0, 78.54, 0.26	88.73	11	N/A	N/A
114502.154	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	GCA_900317105.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	98.91	0.87	GCA_900317105.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900317105	98.91	0.87	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_900114195.1, s__Succinivibrio dextrinosolvens_A, 95.0, 94.8, 0.77; GCF_900116345.1, s__Succinivibrio dextrinosolvens_B, 95.0, 88.9, 0.75; GCF_900167015.1, s__Succinivibrio dextrinosolvens, 95.0, 84.73, 0.74; GCA_900316175.1, s__Succinivibrio sp900316175, 95.0, 79.61, 0.27; GCA_900315395.1, s__Succinivibrio sp900315395, 95.0, 79.14, 0.25; GCA_000431835.1, s__Succinivibrio sp000431835, 95.0, 78.65, 0.26; GCA_002449335.1, s__Succinivibrio sp002449335, 95.0, 78.63, 0.25	97.62	11	N/A	N/A
114505.76	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900316175	GCA_900316175.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900316175	98.83	0.85	GCA_900316175.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900316175	98.83	0.85	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_900317105.1, s__Succinivibrio sp900317105, 95.0, 80.39, 0.25; GCF_900114195.1, s__Succinivibrio dextrinosolvens_A, 95.0, 80.12, 0.26; GCA_900315395.1, s__Succinivibrio sp900315395, 95.0, 79.62, 0.3; GCF_900116345.1, s__Succinivibrio dextrinosolvens_B, 95.0, 79.62, 0.28; GCA_002449335.1, s__Succinivibrio sp002449335, 95.0, 79.35, 0.29; GCF_900167015.1, s__Succinivibrio dextrinosolvens, 95.0, 79.26, 0.26; GCA_000431835.1, s__Succinivibrio sp000431835, 95.0, 79.07, 0.3; GCA_900316375.1, s__Succinivibrio sp900316375, 95.0, 78.14, 0.23	98.95	11	N/A	N/A
114501.18	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900316175	GCA_900316175.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900316175	98.67	0.87	GCA_900316175.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900316175	98.67	0.87	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_900315395.1, s__Succinivibrio sp900315395, 95.0, 79.53, 0.32; GCA_002449335.1, s__Succinivibrio sp002449335, 95.0, 78.89, 0.33; GCF_900167015.1, s__Succinivibrio dextrinosolvens, 95.0, 78.8, 0.17; GCA_000431835.1, s__Succinivibrio sp000431835, 95.0, 78.75, 0.32	84.25	11	N/A	N/A
114504.146	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900316175	GCA_900316175.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900316175	98.94	0.83	GCA_900316175.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900316175	98.94	0.83	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_900114195.1, s__Succinivibrio dextrinosolvens_A, 95.0, 80.12, 0.24; GCA_900315395.1, s__Succinivibrio sp900315395, 95.0, 79.7, 0.29; GCF_900116345.1, s__Succinivibrio dextrinosolvens_B, 95.0, 79.61, 0.28; GCF_900167015.1, s__Succinivibrio dextrinosolvens, 95.0, 79.42, 0.27; GCA_900317105.1, s__Succinivibrio sp900317105, 95.0, 79.31, 0.24; GCA_002449335.1, s__Succinivibrio sp002449335, 95.0, 79.24, 0.3; GCA_000431835.1, s__Succinivibrio sp000431835, 95.0, 78.95, 0.31; GCA_900316375.1, s__Succinivibrio sp900316375, 95.0, 78.47, 0.22	98.73	11	N/A	N/A
114497.87	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900316175	GCA_900316175.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900316175	98.98	0.83	GCA_900316175.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900316175	98.98	0.83	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_900317105.1, s__Succinivibrio sp900317105, 95.0, 80.51, 0.25; GCF_900114195.1, s__Succinivibrio dextrinosolvens_A, 95.0, 80.19, 0.26; GCA_900315395.1, s__Succinivibrio sp900315395, 95.0, 79.45, 0.27; GCF_900116345.1, s__Succinivibrio dextrinosolvens_B, 95.0, 79.38, 0.27; GCA_002449335.1, s__Succinivibrio sp002449335, 95.0, 79.06, 0.28; GCF_900167015.1, s__Succinivibrio dextrinosolvens, 95.0, 78.93, 0.26; GCA_000431835.1, s__Succinivibrio sp000431835, 95.0, 78.57, 0.3; GCA_900316375.1, s__Succinivibrio sp900316375, 95.0, 78.35, 0.22	85.67	11	N/A	N/A
114495.247	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900316175	GCA_900316175.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900316175	98.94	0.82	GCA_900316175.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp900316175	98.94	0.82	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_900317105.1, s__Succinivibrio sp900317105, 95.0, 79.72, 0.26; GCA_900315395.1, s__Succinivibrio sp900315395, 95.0, 79.58, 0.31; GCF_900116345.1, s__Succinivibrio dextrinosolvens_B, 95.0, 79.49, 0.29; GCA_002449335.1, s__Succinivibrio sp002449335, 95.0, 79.46, 0.3; GCF_900114195.1, s__Succinivibrio dextrinosolvens_A, 95.0, 79.4, 0.26; GCF_900167015.1, s__Succinivibrio dextrinosolvens, 95.0, 79.16, 0.28; GCA_000431835.1, s__Succinivibrio sp000431835, 95.0, 79.03, 0.3; GCA_003456415.1, s__Succinivibrio sp003456415, 95.0, 78.86, 0.15; GCA_900316375.1, s__Succinivibrio sp900316375, 95.0, 78.33, 0.23	96.55	11	N/A	N/A
